id_estudiante,primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,tipo_documento,numero_documento,correo_electronico,telefono,direccion,fecha_nacimiento,promedio_academico,historial_notas,materias_perdidas,semestre_cursado,creditos_matriculados,creditos_aprobados,asistencia_clases,rendimiento_periodo,estado_pagos,mora_matricula,becas_apoyos,estrato,ingresos_familiares,num_dependientes,situacion_laboral,horas_trabajo_semanales,lugar_residencia,tipo_vivienda,edad,genero,programa_academico,ciudad_origen,estado_estudiante,atenciones_psicologicas,seguimientos_realizados,casos_riesgo,participacion_institucional,evaluacion_docente
EST-0446,María,Carlos,Orozco,Uribe,CC,7251134573,maría.orozco30@email.com,(+57) 317 575 65 22,"Carrera 94F Sur # 51-4, 051524, Hispania, Antioquia",2007-07-24,3.91,3.97;3.69;3.94;4.07;3.86;3.98;3.83;3.95,2,8,21,15,100,0.12,Al día,False,No,5,798000.0,4,No trabaja,0,Misma ciudad,Arrendada,18,Masculino,Ingeniería de Sistemas,Lima,Activo,1,0,True,3,4.3
EST-0447,Carlos,,Muñoz,,CC,1141331894,carlos.muñoz77@email.com,3274639100,"Cr. 97 # 94-9 Este, 685596, Concepción, Santander",2002-03-19,3.94,3.99;4.04;3.80,2,3,19,15,94,-0.24,Pago parcial,False,No,6,1584000.0,3,Medio tiempo,21,Misma ciudad,Arrendada,17,Femenino,Ingeniería de Sistemas,Lima,Activo,0,2,False,1,4.3
EST-0448,Ignacio,Enrique,Hernández,Ángel,CC,4792588360,ignacio.hernández1@email.com,+573139857471,"Cl. 10 # 5-66 Sur, Apto. 89, 853787, Aguazul, Casanare",2002-01-22,3.96,4.28;4.33;4.11;3.96;3.89;3.93;3.78;3.78;3.54,2,9,18,13,86,-0.24,Pago parcial,False,No,2,1164000.0,2,No trabaja,0,Ciudad lejana,Propia,19,Masculino,Ingeniería de Sistemas,Tarapoto,Activo,0,0,False,3,4.1
EST-0449,Diego,María,Carvajal,,CC,6750761103,diego.carvajal90@email.com,018002408296,"Cr. 2V # 92-1 Sur, Casa 2, 173819, Anserma, Caldas",2007-10-26,3.34,3.27;3.24;3.52,4,3,12,2,92,0.28,En mora,False,Sí,2,993000.0,5,No trabaja,0,Ciudad lejana,Arrendada,23,Masculino,Ingeniería de Sistemas,Jaén,Desertor,1,3,True,1,3.5
EST-0450,Paola,Ricardo,Ortiz,Vega,CC,3118153359,paola.ortiz92@email.com,(+57)6052905837,"Cr. 49 # 9P-8 Sur, Etapa 3 apartamento 91, 527776, Pasto",2003-11-14,3.61,3.66;3.63;3.70;3.79;3.53;3.34,3,6,18,9,67,-0.19,Al día,False,Sí,2,1874000.0,3,Medio tiempo,26,Ciudad cercana,Propia,19,Femenino,Ingeniería de Sistemas,Lima,Activo,0,0,False,0,4.4
EST-0451,Kevin,Patricia,Contreras,,CC,5405795319,kevin.contreras45@email.com,335 34 33,"Avenida Jaime Ramírez Monroy # 7-1 Este, Local 37, 979983, Taraira, Vaupés",1997-12-16,2.94,3.05;3.23;2.95;2.61;2.87;2.91,6,6,19,1,59,0.04,En mora,True,No,3,863000.0,2,Medio tiempo,25,Ciudad cercana,Familiar,17,Femenino,Ingeniería de Sistemas,Huánuco,Desertor,3,2,False,1,4.2
EST-0452,Amanda,Ximena,Navarro,Rodríguez,CC,2029620817,amanda.navarro92@email.com,(+57) 602 383 61 34,"Cl. 6ª # 11-93 Este, 631494, Filandia, Quindío",1999-12-15,3.77,3.99;3.82;3.89;3.73;3.82;3.71;3.55;3.79;3.66,2,9,21,16,76,-0.13,En mora,False,No,3,2000000.0,2,No trabaja,0,Ciudad cercana,Propia,17,Femenino,Ingeniería de Sistemas,Bagua,Activo,0,1,False,3,4.0
EST-0453,Sergio,,Moreno,,CC,6603113357,sergio.moreno88@email.com,018002980878,"Cl. 42 # 84G-18 Sur, Bodega 35, 257828, Agua de Dios",2000-01-01,3.67,3.67,2,1,16,8,91,0.0,Al día,False,No,2,2044000.0,1,No trabaja,0,Misma ciudad,Propia,28,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,1,3.9
EST-0454,Javier,,Gutiérrez,Duque,CC,5439585586,javier.gutiérrez56@email.com,324 909 94 78,"Av. calle 184 # 9-24 Este, Oficina 126, 472826, Nueva Granada, Magdalena",2000-10-18,4.39,4.39;4.40,3,2,18,7,39,0.01,Pago parcial,True,No,1,747000.0,4,No trabaja,0,Misma ciudad,Propia,18,Femenino,Ingeniería de Sistemas,Ayacucho,Desertor,1,1,True,1,3.2
EST-0455,Jorge,René,Suárez,,CC,1705661700,jorge.suárez1@email.com,+57 313 362 81 37,"Cr. 56 # 3-48 Sur, 200681, Tamalameque, Cesar",2006-05-16,4.09,4.19;4.16;4.27;4.07;4.09;3.78,1,6,22,18,86,-0.31,Al día,False,No,3,2532000.0,4,Tiempo completo,48,Misma ciudad,Propia,16,Femenino,Ingeniería de Sistemas,Lima,Activo,1,2,False,1,3.8
EST-0456,Dayana,,López,,TI,2608675047,dayana.lópez31@email.com,+57 309 757 39 62,"Diagonal 62 # 72W-95, 681057, Gámbita, Santander",2007-05-13,3.58,3.72;3.66;3.52;3.44,3,4,17,8,88,-0.08,Al día,False,No,1,1580000.0,3,Medio tiempo,19,Misma ciudad,Arrendada,19,Femenino,Ingeniería de Sistemas,Lima,Activo,0,2,False,2,4.9
EST-0457,Gabriel,Jair,Cardona,Álvarez,CC,9707248575,gabriel.cardona16@email.com,(+57) 315 268 54 88,"Av. Cisneros # 7C-62 Este, Bodega 852, 172576, Marquetalia, Caldas",2000-01-17,3.27,3.26;3.28;3.28,6,3,17,0,65,0.0,Al día,True,No,1,768000.0,6,Tiempo completo,31,Ciudad lejana,Arrendada,22,Femenino,Ingeniería de Sistemas,Moquegua,Desertor,1,4,False,1,3.9
EST-0458,Cristina,Yazmín,López,Hernández,CC,9996012873,cristina.lópez14@email.com,693 99 17,"Calle 66F # 47-9 Sur, 253807, Yacopí, Cundinamarca",2000-07-02,3.26,3.08;3.34;3.36,6,3,15,0,57,0.02,Al día,False,No,2,959000.0,3,No trabaja,0,Ciudad lejana,Familiar,25,Masculino,Ingeniería de Sistemas,Ica,Desertor,0,1,True,1,4.0
EST-0459,Ariel,Oliva,Ortiz,,CC,5613301821,ariel.ortiz93@email.com,6037249941,"Av. carrera 7ª # 9C-3 Sur, 198269, Toribío, Cauca",2000-02-26,4.06,4.04;4.24;3.90,1,3,21,18,94,-0.34,En mora,False,No,2,2503000.0,3,Medio tiempo,17,Misma ciudad,Propia,21,Femenino,Ingeniería de Sistemas,Lima,Activo,0,0,False,3,4.2
EST-0460,Alexander,,Hernández,,CC,2037656257,alexander.hernández69@email.com,6810953,"Carrera 141 # 59-30, 411884, Yaguará, Huila",1999-12-29,3.86,4.11;3.62;3.85;3.93;3.83;3.87;3.96;3.69,1,8,21,16,83,-0.27,Al día,False,No,4,665000.0,4,Tiempo completo,42,Ciudad cercana,Propia,22,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,2,3.2
EST-0461,Fernando,Fernanda,Villamil,,CC,2995919343,fernando.villamil36@email.com,(+57) 313 418 78 21,"Cl. 51 # 5R-9 Sur, 054971, Amagá, Antioquia",2004-05-25,4.49,4.34;4.56;4.57;4.41;4.61;4.54;4.37,0,7,19,19,84,-0.17,Al día,False,Sí,2,1654000.0,4,No trabaja,0,Misma ciudad,Arrendada,16,Masculino,Ingeniería de Sistemas,Arequipa,Activo,0,1,False,3,4.5
EST-0462,Enrique,Andrés,Camacho,Moreno,CC,2306708906,enrique.camacho2@email.com,57 306 179 89 05,"Cr. 23 # 35E-28 Este, Torre 5 apartamento 33, 761994, Yumbo, Valle del Cauca",2005-12-17,3.26,3.48;3.51;3.16;3.14;2.98;3.32,6,6,17,0,83,0.34,Pago parcial,False,No,2,671000.0,2,Medio tiempo,14,Ciudad cercana,Propia,27,Masculino,Ingeniería de Sistemas,Nazca,Desertor,2,2,False,0,3.8
EST-0463,Néstor,Vicente,Luna,Contreras,CC,8837730767,néstor.luna85@email.com,(+57)3043014992,"Carrera 30 # 92-27 Sur, Etapa 7 apartamento 94, 474851, Nueva Granada, Magdalena",2004-04-11,4.02,4.18;3.85;3.87;3.93;4.28,2,5,22,15,97,0.35,Al día,False,No,3,1420000.0,3,Medio tiempo,21,Ciudad lejana,Propia,19,Femenino,Ingeniería de Sistemas,Sullana,Activo,0,0,False,2,3.8
EST-0464,Marcela,,Daza,Olaya,CC,3656855039,marcela.daza28@email.com,576 21 43,"Carrera 6N Bis # 60-7 Sur, 278761, Bajo Baudó, Chocó",2003-01-08,3.71,3.86;3.43;3.84,2,3,12,8,92,0.41,Al día,False,Sí,2,1869000.0,2,Tiempo completo,33,Misma ciudad,Arrendada,20,Femenino,Ingeniería de Sistemas,Huancayo,Activo,0,1,False,1,4.5
EST-0465,Fernando,,Ramírez,González,CC,5582125703,fernando.ramírez93@email.com,(+57)3219463862,"Tr. 109D # 8-38, 252476, Pandi, Cundinamarca",2002-02-25,3.53,3.59;3.47,5,2,14,0,62,-0.12,Pago parcial,False,No,3,2367000.0,5,Tiempo completo,41,Ciudad cercana,Arrendada,17,Masculino,Ingeniería de Sistemas,Abancay,Desertor,1,3,True,1,3.2
EST-0466,Juan,María,Mendoza,González,CC,4771839431,juan.mendoza34@email.com,+57 604 922 73 39,"Carrera 25 # 89D-71 Este, Casa 2, 055779, Carolina, Antioquia",2005-04-05,3.58,3.79;3.71;3.41;3.40,3,4,22,12,68,-0.01,Al día,False,No,3,1948000.0,1,Medio tiempo,21,Misma ciudad,Propia,16,Masculino,Ingeniería de Sistemas,Andahuaylas,Activo,0,0,False,2,4.2
EST-0467,Yeferson,María,Hernández,,CC,3163796026,yeferson.hernández74@email.com,57 601 730 31 47,"Avenida María Claudia Vargas # 8-79, 258108, Tocaima, Cundinamarca",2002-08-29,4.21,4.21,1,1,15,13,89,0.0,Pago parcial,False,Sí,1,3011000.0,3,Tiempo completo,39,Ciudad cercana,Propia,21,Masculino,Ingeniería de Sistemas,Lima,Activo,1,0,False,1,3.7
EST-0468,Óscar,,Portilla,Rodríguez,CC,8051565686,óscar.portilla0@email.com,573292213031,"Calle 8Y # 2-63 Sur, 152338, Jericó, Boyacá",2004-07-25,3.55,3.57;3.52;3.54;3.57,5,4,17,0,52,0.03,Al día,True,Sí,1,1484000.0,1,Tiempo completo,40,Ciudad lejana,Familiar,25,Masculino,Ingeniería de Sistemas,Moyobamba,Desertor,1,3,False,0,4.9
EST-0469,Carmen,Patricia,Cano,Palacio,CC,8481412797,carmen.cano9@email.com,+573225076043,"Carrera 2K # 4-7 Sur, 683586, Molagavita, Santander",2005-06-28,3.71,3.73;3.76;3.73;3.61,2,4,18,11,87,-0.12,Al día,True,No,4,2450000.0,4,Tiempo completo,41,Ciudad cercana,Arrendada,18,Masculino,Ingeniería de Sistemas,Trujillo,Activo,1,0,False,1,4.4
EST-0470,Jeisson,Antonio,Correa,,CC,3588410689,jeisson.correa50@email.com,300 807 02 79,"Calle 6J Este # 97-4 Este, Etapa 7 apartamento 15, 184378, Florencia",2003-01-19,4.47,4.54;4.60;4.26,0,3,16,16,79,-0.34,Al día,False,No,1,1469000.0,4,No trabaja,0,Ciudad cercana,Propia,19,Masculino,Ingeniería de Sistemas,Cusco,Activo,1,0,False,5,4.3
EST-0471,Tatiana,,Ramírez,,CC,1816337999,tatiana.ramírez35@email.com,+573155590435,"Calle 165 # 6X-1 Sur, 154920, Otanche, Boyacá",2005-02-08,3.53,3.74;3.72;3.90;3.37;3.41;3.26;3.34,3,7,16,9,78,0.08,Al día,False,No,4,4884000.0,2,Medio tiempo,21,Ciudad cercana,Familiar,19,Masculino,Ingeniería de Sistemas,Barranca,Activo,1,0,False,2,4.6
EST-0472,Francisco,Luz,Rubio,Ramírez,CC,4663204705,francisco.rubio73@email.com,(+57) 315 668 19 51,"Carrera 128 # 78-26 Este, Bodega 32, 132547, Norosí, Bolívar",2000-08-15,3.37,3.37,6,1,14,0,50,0.0,Pago parcial,True,No,3,1337000.0,6,Tiempo completo,43,Misma ciudad,Familiar,27,Femenino,Ingeniería de Sistemas,Cajamarca,Desertor,2,0,False,0,4.0
EST-0473,Andrés,David,Camacho,,CC,1704342273,andrés.camacho33@email.com,+57 316 827 81 60,"Tr. 94 # 6-38, 765692, Calima, Valle del Cauca",2002-08-08,4.1,4.12;4.07,2,2,16,10,85,-0.05,Al día,False,Sí,3,1385000.0,2,Medio tiempo,17,Ciudad lejana,Arrendada,27,Femenino,Ingeniería de Sistemas,Lima,Activo,1,1,False,1,3.6
EST-0474,Miguel,Tatiana,Rueda,,TI,7906085610,miguel.rueda2@email.com,(+57)3170221604,"Carrera 65 # 2E-4 Sur, 731512, Ortega, Tolima",2007-05-26,4.25,4.25,0,1,16,14,70,0.0,Al día,False,No,4,950000.0,3,Tiempo completo,50,Misma ciudad,Arrendada,17,Femenino,Ingeniería de Sistemas,Pucallpa,Activo,0,0,False,1,4.2
EST-0475,Inés,Magda,Espinosa,Mendoza,CC,2671667777,inés.espinosa87@email.com,6015922331,"Cl. 3T Bis # 9S-4 Sur, 250622, Fosca, Cundinamarca",2003-06-13,3.24,3.31;3.05;3.33;3.29;3.22,5,5,16,1,56,-0.07,Al día,True,No,2,1624000.0,2,Tiempo completo,34,Ciudad cercana,Arrendada,18,Masculino,Ingeniería de Sistemas,Tumbes,Desertor,1,1,True,0,3.8
EST-0476,Laura,,Córdoba,Cano,CC,8794147038,laura.córdoba97@email.com,573182388836,"Carrera 5ª # 1-6 Este, Etapa 2 apartamento 701, 763781, La Unión, Valle del Cauca",1995-12-07,3.89,4.16;3.92;4.07;3.79;3.77;3.74;3.78,4,7,18,6,54,0.04,Pago parcial,True,No,5,1108000.0,5,No trabaja,0,Misma ciudad,Arrendada,18,Masculino,Ingeniería de Sistemas,Cerro de Pasco,Desertor,0,2,False,0,2.9
EST-0477,Juan,,Díaz,Angulo,CC,9036998031,juan.díaz19@email.com,322 845 49 74,"Transversal 79 # 36-8, Local 2, 703371, El Roble, Sucre",2006-06-24,3.51,3.49;3.49;3.55,5,3,15,1,81,0.06,Pago parcial,True,No,2,663000.0,3,Medio tiempo,24,Misma ciudad,Arrendada,34,Masculino,Ingeniería de Sistemas,Tacna,Desertor,0,6,True,0,4.0
EST-0478,Mary,Laura,Martínez,Castillo,TI,8379025625,mary.martínez29@email.com,304 209 12 55,"Cr. 77 # 6-3 Sur, 050145, Sabaneta, Antioquia",2008-04-15,4.2,4.44;4.08;4.09,0,3,16,16,91,0.01,Al día,False,No,2,1992000.0,2,No trabaja,0,Ciudad lejana,Familiar,19,Femenino,Ingeniería de Sistemas,Lima,Activo,1,1,True,0,3.7
EST-0479,Alejandro,Elisa,Melo,Rueda,CC,3956204715,alejandro.melo61@email.com,57 323 857 47 62,"Transversal 4ª # 7-9 Sur, Apto. 2, 153242, Ramiriquí, Boyacá",2007-12-22,3.42,3.53;3.23;3.50,5,3,15,0,86,0.27,Pago parcial,True,No,1,1375000.0,4,No trabaja,0,Ciudad cercana,Familiar,29,Femenino,Ingeniería de Sistemas,Jaén,Desertor,1,2,True,3,3.6
EST-0480,Ana,William,González,Acevedo,CC,5495969142,ana.gonzález18@email.com,(+57)3175714464,"Diagonal 42 # 8G-42 Sur, 151555, Oicatá, Boyacá",2002-11-22,4.07,4.09;4.11;4.12;3.97,2,4,19,12,97,-0.15,Al día,False,No,5,1328000.0,2,Medio tiempo,21,Misma ciudad,Propia,16,Femenino,Ingeniería de Sistemas,Puno,Activo,0,1,False,5,4.2
EST-0481,Johan,Mauricio,Rivas,,CC,5107793667,johan.rivas23@email.com,306 563 33 17,"Av. carrera 171 # 9-69, 705597, Chalán, Sucre",2001-06-03,2.9,2.97;2.97;3.03;2.78;2.91;2.76,6,6,13,0,76,-0.15,En mora,True,Sí,3,1512000.0,5,Medio tiempo,21,Misma ciudad,Arrendada,28,Masculino,Ingeniería de Sistemas,Huánuco,Desertor,0,4,False,1,3.5
EST-0482,María,Luis,Guzmán,,CC,4650714279,maría.guzmán92@email.com,3199780192,"Carrera 35 # 6-96 Sur, 255124, Tibirita, Cundinamarca",2003-09-13,3.99,4.32;4.21;4.10;3.81;4.16;3.93;3.74;3.65,2,8,17,11,75,-0.09,Al día,False,No,2,430000.0,1,No trabaja,0,Ciudad lejana,Familiar,16,Femenino,Ingeniería de Sistemas,Lima,Activo,0,0,False,0,4.8
EST-0483,Ángel,Willian,Bustos,,CC,5518587116,ángel.bustos36@email.com,329 767 04 29,"Carrera 114 Este # 30-9, Local 97, 050161, San Carlos, Antioquia",1997-07-13,3.3,3.30,5,1,13,0,84,0.0,Al día,True,No,1,1140000.0,5,Tiempo completo,42,Ciudad cercana,Arrendada,27,Otro,Ingeniería de Sistemas,Iquitos,Desertor,0,4,True,1,3.5
EST-0484,Elmer,Stella,Martínez,Gaitán,TI,7004759941,elmer.martínez39@email.com,573175524834,"Av. calle 1ª # 7-2 Este, 637097, La Tebaida, Quindío",2008-04-11,4.15,4.10;4.18;4.18,1,3,17,14,96,0.0,Al día,False,No,4,2926000.0,3,Medio tiempo,18,Ciudad cercana,Familiar,21,Masculino,Ingeniería de Sistemas,Lima,Activo,0,0,False,0,4.1
EST-0485,Camilo,Arnulfo,Pineda,,CC,8537683083,camilo.pineda16@email.com,882 95 65,"Av. carrera 5ª # 6-3, 543530, San Cayetano, Norte de Santander",2002-03-22,3.84,3.71;4.07;3.79;3.77,2,4,19,15,80,-0.02,Al día,False,No,3,852000.0,2,No trabaja,0,Misma ciudad,Arrendada,20,Masculino,Ingeniería de Sistemas,Chimbote,Activo,1,0,False,3,4.3
EST-0486,Dora,Milena,Muñoz,,CC,4795654482,dora.muñoz81@email.com,(+57)6021233442,"Cr. 87 # 8-7 Este, 686268, Gámbita, Santander",1999-02-01,3.9,3.98;3.82;3.89,2,3,17,13,95,0.07,Al día,False,No,2,2920000.0,4,No trabaja,0,Misma ciudad,Arrendada,16,Masculino,Ingeniería de Sistemas,Chiclayo,Activo,1,1,False,1,4.6
EST-0487,Adela,,López,Martínez,CC,6184610174,adela.lópez85@email.com,(+57) 311 237 20 05,"Cr. 32 # 4-60, Apartamento 329, 683133, Mogotes, Santander",2006-10-18,3.64,3.77;3.84;3.85;3.89;3.56;3.70;3.60;3.26;3.75;3.20,3,10,22,12,88,-0.55,Al día,False,No,2,2643000.0,3,No trabaja,0,Misma ciudad,Familiar,20,Femenino,Ingeniería de Sistemas,Lima,Activo,0,1,False,1,4.1
EST-0488,Verónica,,Pérez,Rueda,CC,2175215928,verónica.pérez12@email.com,319 643 24 16,"Av. calle 2ª # 48-4 Sur, Casa 3, 522144, Ricaurte, Nariño",2003-02-18,3.57,3.51;3.69;3.56;3.50;3.61,5,5,15,2,65,0.11,En mora,True,No,2,3247000.0,4,Medio tiempo,14,Ciudad lejana,Arrendada,22,Masculino,Ingeniería de Sistemas,Ica,Desertor,0,1,True,1,3.9
EST-0489,Carlos,Cristina,Rojas,,CC,2247846758,carlos.rojas78@email.com,+576037118099,"Carrera 88 # 64-4 Este, Apartamento 19, 769336, Andalucía, Valle del Cauca",2005-11-26,3.77,3.88;3.77;3.89;3.81;3.48,1,5,19,14,77,-0.33,Al día,True,No,1,1959000.0,2,No trabaja,0,Ciudad cercana,Propia,19,Femenino,Ingeniería de Sistemas,Lima,Activo,0,0,False,2,3.9
EST-0490,Tania,Hugo,Álvarez,Osorio,CC,5092687922,tania.álvarez19@email.com,3291328136,"Cr. 76 # 67-52 Este, Oficina 9, 133966, Calamar, Bolívar",2005-09-05,4.0,4.04;3.97,2,2,18,11,76,-0.07,Al día,False,No,1,1411000.0,4,No trabaja,0,Misma ciudad,Propia,22,Femenino,Ingeniería de Sistemas,Piura,Activo,0,2,False,1,4.3
EST-0491,Laura,,Camacho,Angulo,CC,4764496946,laura.camacho52@email.com,(+57)3034165983,"Cr. 74 # 6-2 Este, 157915, La Uvita, Boyacá",2003-08-11,3.4,3.78;3.48;3.71;3.43;3.29;3.33;2.95;3.27,3,8,22,11,66,0.32,Al día,False,No,3,1187000.0,4,Tiempo completo,39,Misma ciudad,Familiar,23,Otro,Ingeniería de Sistemas,Lima,Activo,0,1,False,2,4.6
EST-0492,Milena,Cristina,Franco,Olaya,CC,8033578699,milena.franco42@email.com,576062673701,"Carrera 6ª # 80-17, Local 673, 191036, Piamonte, Cauca",1999-04-23,4.2,4.43;4.19;4.30;3.88,1,4,16,15,74,-0.42,Al día,False,Sí,3,1364000.0,3,No trabaja,0,Ciudad cercana,Arrendada,21,Masculino,Ingeniería de Sistemas,Lima,Activo,2,1,False,5,4.3
EST-0493,Julián,,Ávila,Velásquez,CC,7883497312,julián.ávila84@email.com,018008785558,"Av. calle 84 # 7-87, 528799, Guaitarilla, Nariño",1994-03-06,3.31,3.31,5,1,9,0,79,0.0,Al día,True,No,2,1151000.0,2,No trabaja,0,Ciudad cercana,Propia,21,Otro,Ingeniería de Sistemas,Sullana,Desertor,0,1,True,0,3.9
EST-0494,Eduardo,Fernando,Rosero,Burgos,CC,5235411283,eduardo.rosero56@email.com,+576088554898,"Calle 61 # 4-6, 503586, El Calvario, Meta",2003-03-19,3.04,3.04,6,1,16,0,66,0.0,En mora,True,No,2,1593000.0,7,Tiempo completo,39,Ciudad lejana,Arrendada,24,Femenino,Ingeniería de Sistemas,Huancayo,Desertor,1,4,True,1,3.7
EST-0495,Antonio,,Gutiérrez,Gaviria,CC,2423678394,antonio.gutiérrez10@email.com,57 327 243 61 91,"Cl. 79 # 33-3, 083395, Galapa, Atlántico",1998-04-23,3.79,3.79,2,1,16,8,81,0.0,Al día,False,Sí,1,2295000.0,3,No trabaja,0,Misma ciudad,Familiar,23,Masculino,Ingeniería de Sistemas,Abancay,Activo,0,3,False,0,4.4
EST-0496,Edith,,López,González,CC,4862830069,edith.lópez37@email.com,(+57)3017950955,"Calle 47 # 3-7 Este, Etapa 2 apartamento 4, 154180, Chita, Boyacá",2000-08-11,3.46,3.35;3.58,5,2,14,0,69,0.23,En mora,True,No,3,879000.0,2,Medio tiempo,13,Ciudad lejana,Arrendada,19,Masculino,Ingeniería de Sistemas,Andahuaylas,Desertor,0,3,True,1,3.4
EST-0497,Guillermo,Carmen,Hurtado,,CC,6143688779,guillermo.hurtado57@email.com,(+57) 314 709 51 49,"Carrera 105V # 84-48, Casa 84, 416156, Saladoblanco, Huila",1994-05-01,3.72,3.67;3.90;3.60,4,3,18,6,62,-0.3,En mora,False,No,3,2087000.0,6,No trabaja,0,Misma ciudad,Arrendada,29,Otro,Ingeniería de Sistemas,Puerto Maldonado,Desertor,0,1,True,1,3.9
EST-0498,Marina,Carlos,Castro,,CC,4955135972,marina.castro8@email.com,3039267621,"Calle 3 Bis # 78-9 Sur, 528540, El Tambo, Nariño",2004-03-18,4.03,4.07;3.97;4.04,1,3,16,12,86,0.07,Pago parcial,False,No,3,1566000.0,3,Medio tiempo,22,Misma ciudad,Propia,23,Masculino,Ingeniería de Sistemas,Lima,Activo,1,0,False,2,3.8
EST-0499,Hernando,,Ramírez,,CC,4850365209,hernando.ramírez29@email.com,+57 605 952 57 60,"Cr. 130 # 8-2, Apartamento 71, 057485, Carolina, Antioquia",2003-01-15,4.41,4.41,0,1,15,13,71,0.0,En mora,False,Sí,3,2475000.0,4,Medio tiempo,24,Ciudad cercana,Propia,22,Femenino,Ingeniería de Sistemas,Trujillo,Activo,0,0,False,2,3.9
EST-0500,Federico,,Arenas,Guzmán,CC,5062231673,federico.arenas76@email.com,+57 322 293 10 00,"Tr. 50 # 14B-2, Bodega 3, 058077, Cocorná, Antioquia",2000-04-14,3.45,3.66;3.34;3.49;3.52;3.35;3.50;3.64;3.10,5,8,15,0,75,-0.54,Al día,True,No,1,304000.0,4,Medio tiempo,18,Ciudad cercana,Propia,23,Masculino,Ingeniería de Sistemas,Cusco,Desertor,0,4,False,1,3.6
